chat_room_id,last_fan_chat_date,first_fan_chat_date,fan_chat_period,fan_chat_week,fan_chat_count,avg_fan_chat,last_week_fan_chat_count,sticker_count,Total_sticker_sales,avg_sticker_price,user_nickname
sendbird_group_channel_98856036_db7bb3bea8f2cd2ec29a13ca20476b71724e8477,2022-12-31,2022-11-07,55.0,8.0,242.0,30.25,4.0,1.0,30.0,30.0,주땃다
sendbird_group_channel_98890924_927d0bc4003bd0f01be4cce9bf55aa362b21c061,2023-01-19,2022-11-04,77.0,11.0,2969.0,269.91,17.0,1.0,100.0,100.0,하나모_
sendbird_group_channel_98949201_6f6bae095527724cf2f56a733d52eb0fea7fabee,2022-12-26,2022-11-04,53.0,8.0,18290.0,2286.25,679.0,1.0,30.0,30.0,인아빵
sendbird_group_channel_99228605_42598c3dfe6fd02d37da9a3b0c95302d72cf2461,2022-11-28,2022-11-06,23.0,4.0,2.0,0.5,1.0,0.0,0.0,0.0,우츄
sendbird_group_channel_99288220_d1ce1f3ac38e8f4747ced9d22a860f613bc3dc9c,2023-01-08,2023-01-08,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,히응
sendbird_group_channel_99303164_1f8603f0ca142baf1b2f71376c2eaeae36b07d63,2023-01-17,2022-12-22,27.0,4.0,10.0,2.5,3.0,0.0,0.0,0.0,따스히
sendbird_group_channel_99340851_03c4a8a60277abff5f1885c402a0526b074dd8cc,2022-11-25,2022-11-14,12.0,2.0,404.0,202.0,300.0,0.0,0.0,0.0,꿀빵지
sendbird_group_channel_99347656_f2ff0162e079f3201d4b2f4da2f2a67634187b7b,2023-01-20,2022-11-07,75.0,11.0,7476.0,679.64,773.0,0.0,0.0,0.0,정리베
sendbird_group_channel_99348207_c62acd9d2a278f5664ca7efcdf6d38d2a5646c6f,2022-11-16,2022-11-07,10.0,2.0,27.0,13.5,3.0,0.0,0.0,0.0,조누니
sendbird_group_channel_99408435_a95e2ef9a6a1f199d484f2e0f87835733e020432,2022-12-27,2022-12-25,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,조따
sendbird_group_channel_99433175_68049be5fb43dc0ef24a23bd5042cce027a65b7d,2023-01-08,2022-11-08,62.0,9.0,211.0,23.44,1.0,0.0,0.0,0.0,팬심M 염원하기🙏
sendbird_group_channel_99452240_36c9575153b4ba26c203535327a6809793a260e0,2023-01-20,2022-11-08,74.0,11.0,1225.0,111.36,86.0,6.0,793.0,132.2,차여울
sendbird_group_channel_99456856_4608fef0d0c267485f672e51a27c0bc367e49b7c,2023-01-05,2022-11-08,59.0,9.0,153.0,17.0,1.0,0.0,0.0,0.0,첫눈에뿅
sendbird_group_channel_99486028_cf15a63ef244de447f972e07fb3adc8460c80022,2023-01-12,2022-11-09,65.0,10.0,107.0,10.7,1.0,1.0,100.0,100.0,모모
sendbird_group_channel_99533087_8f4447dcba0272bc31a85150f559017a717b06a1,2023-01-14,2022-11-09,67.0,10.0,83.0,8.3,8.0,1.0,10.0,10.0,료아
sendbird_group_channel_99575673_b543bd138a7da460543e4a49da513f1614f77781,2023-01-20,2022-11-09,73.0,11.0,1434.0,130.36,185.0,4.0,220.0,55.0,수인수인
sendbird_group_channel_99617751_54db025172e593db609d0c4fe9f5b2f8fdc219ef,2022-11-11,2022-11-11,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,호아요
sendbird_group_channel_99621966_f5fac7c65e4bdacdfaaf39ec116ee02970294321,2023-01-16,2022-12-27,21.0,3.0,216.0,72.0,6.0,1.0,10.0,10.0,쎄랑
sendbird_group_channel_99655539_17a911bb6dd25e1d1f1e3be126f3d9ceef3ad1e9,2023-01-18,2022-11-28,52.0,8.0,280.0,35.0,23.0,0.0,0.0,0.0,소미도니 somidony
sendbird_group_channel_99700178_fd9ce134b64cab5e815c5672c6453d53e6d2bbbe,2022-12-07,2022-12-07,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,조잘조잘  비서
sendbird_group_channel_99775214_3aa47eb39acb24f69e424707dc6f817947ecae0e,2022-11-29,2022-11-12,18.0,3.0,28.0,9.33,4.0,0.0,0.0,0.0,각각👀💙
sendbird_group_channel_99795834_500b186865d605408b22e8774935cb2b7decbd86,2022-11-13,2022-11-13,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,소금♡
sendbird_group_channel_99850650_d7bd96328f34a17ae3e1d754f234f68a17304ce0,2022-11-19,2022-11-12,8.0,2.0,11.0,5.5,1.0,0.0,0.0,0.0,예지니당
sendbird_group_channel_99874745_64724648d72307db2142bc58979ea6e33e09855a,2022-11-12,2022-11-12,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,KoreAlo
sendbird_group_channel_99875351_3591638d2b87c2551d3521609dd4c3c19fae0d4b,2023-01-20,2022-11-12,70.0,10.0,1988.0,198.8,31.0,1.0,10.0,10.0,스칼렛 언니❤️
sendbird_group_channel_99954388_1b9a4a36f692e3b4f9b39c0f520e43a498f6f12e,2022-11-13,2022-11-13,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,제이나
sendbird_group_channel_106586762_885644acd62565c9acf92a75ffbe7610c098601b,,,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,셀럽 닉네임t101
sendbird_group_channel_106691316_32b69be46e409b0f54ebc2a2401db2cc5235faf2,,,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,102
sendbird_group_channel_106706536_0eb613646a20c2c482b11ad4b8f16bf0d42753f8,,,0.0,0.0,0.0,0.0,0.0,3.0,30.0,10.0,105
sendbird_group_channel_106711954_0f7d773b3d96e144540000a66379a9a3d3b074b9,,,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,106
sendbird_group_channel_38640037_3e20f5c746e0a79dd9d5162c9cd94069d695363c,,,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,한나랑 뚜뚜랑 삼동이🔥
sendbird_group_channel_39340896_78826e9dd72a93651e51b10137c1716fc41d34e8,,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,김뉴늉
sendbird_group_channel_49527853_907e8423143d0db52027000543a70f153f75bdc9,,,0.0,0.0,0.0,0.0,0.0,4.0,50.0,12.5,튜냥vl오구
sendbird_group_channel_49528027_aacd299c8a94b99bc475b83d25813bdf4e8957c5,,,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,초키초키
sendbird_group_channel_65602063_5de6c0fbdb282ea3005cf5f7d56a869ac6ce223e,,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,대마왕셀
sendbird_group_channel_77763481_f77393f8438556d85659442b4aec9163236f6715,,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,
sendbird_group_channel_81774650_7cf53c1be8786cde629bd3369a196a2e568cccfa,,,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,mcel505
sendbird_group_channel_81990476_58db89eff45e1ddb29439cd3183419b67d5fdcbc,,,0.0,0.0,0.0,0.0,0.0,5.0,50.0,10.0,mcel30z1!😯
sendbird_group_channel_87047168_f801d6870357aee5455be80da0b5a01e3d5be19b,,,0.0,0.0,0.0,0.0,0.0,3.0,50.0,16.7,이야
sendbird_group_channel_89938189_f0ae6ae914d013ff4734684dbc120faabddce28b,,,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,오디르
sendbird_group_channel_93678156_2556341e045bb5e949452ccbd8c052857958d5a2,,,0.0,0.0,0.0,0.0,0.0,3.0,30.0,10.0,mcel40
sendbird_group_channel_95354568_7b070c37a5681beec7577b5f55a1d5c7e7393e89,,,0.0,0.0,0.0,0.0,0.0,8.0,90.0,11.2,mcel510
sendbird_group_channel_95501543_1de3375178cd51ba53364529ca06db4bf54c6332,,,0.0,0.0,0.0,0.0,0.0,7.0,816.0,116.6,우우우우우우주
sendbird_group_channel_97386858_66a252991456ede97cce43dd9933b2d9bf90b32b,,,0.0,0.0,0.0,0.0,0.0,17.0,180.0,10.6,mcel52
sendbird_group_channel_97386859_2935dc8a62ac7b1f6b276b21d7577976e095fa90,,,0.0,0.0,0.0,0.0,0.0,4.0,40.0,10.0,mcel53
